label	max_pay	sum_pay	sum_time	between_time	pv_qty_all	pv_qty_search_all	clct_qty_all	cart2_qty_all
0	1767	1174.4	1	1	2	0	0	0
0	944.76	538	1	15	0	0	0	0
0	0	0	0	0	3	1	0	0
0	0	0	0	0	12	1	1	0
1	0	0	0	0	38	0	3	2
0	4564.29	6269.9	2	1	4	3	0	0
0	1710	0	0	111	2	1	0	0
0	3576	0	0	113	5	1	0	0
0	55.8	0	0	95	1	0	0	0
0	0	0	0	0	9	2	0	0
0	299	0	0	91	1	1	0	0
1	0	0	0	0	5	0	1	0
0	0	0	0	0	7	2	0	0
0	0	0	0	0	109	3	0	6
0	179	88.57	1	25	20	1	1	3
0	4280	0	0	73	1	1	0	0
0	0	0	0	0	3	1	0	0
0	0	0	0	0	1	0	0	0
0	159	0	0	115	27	4	0	6
0	0	0	0	0	6	2	0	0
0	2751.5	0	0	105	17	0	0	1
0	1398	0	0	114	2	0	0	0
0	999	0	0	36	0	0	0	0
0	2552	1467.05	3	1	10	0	1	0
0	273.9	273.9	1	1	4	4	0	0
0	2309.9	5497.9	6	7	4	2	0	0
0	0	0	0	0	1	0	0	0
0	1703.8	1752.8	2	4	9	4	0	0
0	4259	0	0	104	19	2	0	1
0	0	0	0	0	1	0	0	0
0	3490	0	0	106	10	0	0	0
0	0	0	0	0	12	0	0	1
0	1058	0	0	106	2	0	0	0
0	88	0	0	47	3	0	0	1
1	0	0	0	0	2	0	0	1
0	14699	0	0	84	0	0	0	0
0	94.3	0	0	41	0	0	0	0
0	129	247.8	3	4	30	0	0	4
0	0	0	0	0	4	1	0	0
0	0	0	0	0	33	2	0	0
0	499	0	0	112	14	2	0	0
0	749	0	0	91	2	2	0	0
0	3086.88	0	0	53	2	0	0	1
1	3058	999	1	12	43	1	0	9
0	351	707	4	6	4	3	0	0
0	0	0	0	0	9	2	0	0
0	1099	0	0	106	21	2	2	0
0	638	0	0	85	1	0	0	0
1	0	0	0	0	3	0	0	0
0	0	0	0	0	2	2	0	0
0	0	0	0	0	2	1	0	0
0	361	0	0	45	0	0	0	0
0	41796	0	0	93	8	1	0	2
0	0	0	0	0	1	1	0	0
0	6198	0	0	63	4	2	0	0
0	0	0	0	0	1	2	0	0
0	2718	3122.31	4	8	7	0	0	2
0	5288.02	0	0	34	3	0	0	0
0	589	185.12	2	10	17	0	0	0
0	0	0	0	0	2	0	0	0
1	0	0	0	0	24	2	3	2
0	5393	163.63	1	1	0	0	0	2
0	0	0	0	0	1	0	0	0
0	20	0	0	72	20	1	0	0
0	169	0	0	49	21	1	0	0
0	0	0	0	0	10	2	0	0
0	1598	4526.6	9	1	9	4	0	0
0	0	0	0	0	0	0	0	0
0	899	0	0	106	2	1	0	0
0	1099	0	0	89	32	8	0	0
0	999	999	1	18	0	0	0	0
0	0	0	0	0	6	1	0	1
0	1059	0	0	105	3	1	0	0
0	98	0	0	63	2	1	0	0
0	0	0	0	0	1	0	0	0
1	366	0	0	110	52	1	0	0
0	0	0	0	0	5	0	0	0
0	5499	6806.95	3	5	0	0	0	0
0	199	0	0	54	1	1	0	0
0	0	0	0	0	2	6	4	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	3	0	1	0
0	0	0	0	0	1	1	0	0
0	52	0	0	97	0	0	1	1
0	3680	0	0	41	2	0	0	0
0	0	0	0	0	3	1	0	0
0	12574	18052	3	1	53	5	2	6
1	0	0	0	0	0	0	0	2
0	2998.71	4594.72	2	3	1	0	0	0
0	3581	5680	2	19	1	0	0	0
0	0	0	0	0	5	1	0	0
1	0	0	0	0	7	0	0	0
0	0	0	0	0	1	0	0	0
0	3549.4	3549.4	1	13	3	2	0	0
0	0	0	0	0	0	0	0	0
0	2099	0	0	99	9	1	0	0
0	4978	0	0	110	2	2	0	0
0	38578.1	0	0	35	0	0	0	0
1	999	999	1	5	0	0	0	4
0	6598	6598	1	2	0	0	0	0
0	0	0	0	0	3	0	0	0
0	1898	0	0	102	16	4	0	6
0	3599	0	0	35	0	0	0	0
0	4769.1	4533.04	3	7	0	0	0	0
0	998	0	0	113	6	1	0	0
0	18.8	0	0	58	23	3	3	0
0	20936.2	0	0	108	0	0	0	0
0	0	0	0	0	25	3	3	0
0	207	207	1	1	3	2	0	2
0	459	0	0	95	1	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	4	4	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	42	4	0	9
0	6698	0	0	88	3	0	0	0
0	0	0	0	0	4	2	0	0
0	0	0	0	0	2	1	0	0
1	0	0	0	0	31	2	0	0
0	804	1259.2	2	14	2	0	0	0
0	0	0	0	0	8	0	0	0
0	357	0	0	38	3	0	1	0
0	0	0	0	0	18	7	0	0
0	0	0	0	0	16	1	0	1
0	0	0	0	0	3	0	1	1
0	409	0	0	109	3	0	0	0
0	0	0	0	0	2	1	0	0
0	1899	0	0	102	5	2	0	0
0	13	0	0	104	6	4	0	0
1	2649	0	0	107	12	0	0	4
0	0	0	0	0	4	0	0	0
0	599.1	0	0	49	2	0	0	0
0	5016	0	0	72	38	1	1	0
0	0	0	0	0	17	0	0	0
0	0	0	0	0	2	0	0	0
0	2299	0	0	112	2	0	0	0
0	768	0	0	87	18	5	0	0
0	1056.26	0	0	79	5	2	0	0
0	599	599	1	7	7	0	1	1
0	534	299	1	7	9	1	0	0
0	7495	0	0	104	12	1	0	0
1	179	0	0	87	24	1	0	3
0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0
0	890.99	1097.99	2	9	1	0	0	0
0	0	0	0	0	5	0	0	0
0	0	0	0	0	1	0	0	0
0	5943.62	0	0	109	3	3	0	0
0	0	0	0	0	21	5	0	1
0	3499	193.97	3	8	35	8	3	1
0	999	999	1	3	17	0	0	0
0	1059	769	1	10	3	0	0	0
0	2298	0	0	65	2	0	0	0
0	0	0	0	0	5	1	0	0
0	13930	4299	1	17	2	0	0	0
0	3185	0	0	107	12	1	1	1
0	99	0	0	95	2	2	1	0
1	0	0	0	0	34	0	0	8
0	0	0	0	0	10	0	0	0
0	299	0	0	89	0	0	0	0
0	99	0	0	97	0	0	0	0
0	0	0	0	0	1	1	0	0
0	86.69	0	0	54	2	0	0	0
0	8198	0	0	101	13	4	0	2
0	0	0	0	0	19	3	0	0
0	0	0	0	0	2	0	0	0
0	958	0	0	106	7	1	0	0
0	6099	6099	1	5	41	3	2	0
0	0	0	0	0	0	0	0	1
0	2287.46	2287.46	1	4	0	0	0	2
0	243	243	1	13	1	0	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	1	0	0	0
0	4978	0	0	65	5	0	0	0
0	2999	0	0	102	6	1	0	2
1	1059	0	0	104	15	6	0	0
1	7398	0	0	88	3	1	0	1
0	1265	2521.2	3	4	125	5	0	10
0	0	0	0	0	0	0	0	0
0	84.6	29.97	1	7	1	0	0	0
0	0	0	0	0	4	0	0	0
0	499	0	0	114	5	0	0	0
0	2738	0	0	57	3	0	0	0
0	9.9	9.9	1	27	0	0	0	0
0	0	0	0	0	0	0	0	0
1	3249	0	0	100	1	0	2	0
0	2996	2288.01	3	8	11	0	0	0
0	392.54	472.58	4	2	1	0	3	5
0	2398.78	0	0	34	1	0	0	0
1	5477	10074	4	6	0	0	0	6
0	1849	3448	2	17	0	0	0	6
0	3840	0	0	52	1	1	0	0
0	259.68	0	0	104	0	0	0	0
1	7035.32	24635.32	7	5	0	0	0	18
0	498	0	0	110	5	0	0	0
0	0	0	0	0	1	0	0	0
0	10277	11959.62	2	1	24	3	2	6
0	0	0	0	0	18	1	0	0
0	0	0	0	0	7	0	0	0
0	0	0	0	0	10	1	0	4
0	149	172.88	2	3	1	1	0	0
0	0	0	0	0	6	2	0	0
0	129	0	0	65	1	0	0	0
0	368	0	0	112	20	0	0	0
0	687	449.8	4	3	83	0	0	31
0	0	0	0	0	12	1	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	0	0	0	0
0	713	0	0	101	7	2	0	0
0	5460	2999	1	4	7	4	0	0
1	3499	0	0	54	12	0	0	16
0	2342	0	0	54	8	0	0	0
1	0	0	0	0	20	4	0	0
0	0	0	0	0	19	2	0	6
1	79	0	0	91	0	0	0	0
0	0	0	0	0	1	0	0	0
0	478	0	0	108	1	1	0	0
0	0	0	0	0	6	1	0	0
0	888	0	0	31	1	0	0	0
0	0	0	0	0	19	5	0	0
0	0	0	0	0	31	0	0	1
0	12002.1	0	0	90	24	2	0	1
0	0	0	0	0	0	0	0	0
1	6668	0	0	93	9	0	0	0
0	4798	251.91	2	28	2	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0
0	1544	0	0	96	4	0	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	6	0	0	1
0	118	0	0	80	22	0	0	1
0	0	0	0	0	14	1	0	0
0	2599	2599	1	3	5	0	0	0
0	1798	0	0	32	0	0	0	0
0	2359	9.9	1	5	2	1	0	0
0	699	0	0	107	2	2	0	0
0	1098	0	0	33	1	1	0	0
0	0	0	0	0	2	1	0	0
0	3168	3168	1	4	2	0	0	0
0	2288	27.8	1	10	4	1	0	0
0	0	0	0	0	0	1	0	0
0	6668	0	0	63	2	1	0	0
0	8797	0	0	108	4	0	0	1
0	0	0	0	0	6	1	0	0
0	0	0	0	0	7	1	0	0
0	599	599	1	7	6	5	0	0
0	7399	5487	1	11	0	0	0	0
1	0	0	0	0	9	1	0	0
0	999	0	0	105	33	0	3	1
0	809	799	1	2	7	1	0	1
1	0	0	0	0	15	2	1	1
0	0	0	0	0	1	0	0	0
0	12147.2	0	0	109	58	24	0	12
0	1804.76	0	0	111	2	1	0	1
0	0	0	0	0	2	1	0	0
0	0	0	0	0	16	5	0	0
0	0	0	0	0	156	8	0	1
0	0	0	0	0	4	1	0	6
0	0	0	0	0	6	0	0	0
0	0	0	0	0	1	1	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	3089	0	0	113	17	0	0	2
0	0	0	0	0	24	3	1	0
0	0	0	0	0	6	1	1	0
1	3095.73	3095.73	1	1	9	4	0	0
0	5716	119.6	1	2	6	1	0	0
0	0	0	0	0	5	0	0	1
0	0	0	0	0	9	1	0	0
0	0	0	0	0	1	1	0	0
0	0	0	0	0	5	0	1	0
0	198	0	0	98	2	0	0	1
0	0	0	0	0	26	1	2	0
1	0	0	0	0	0	0	1	0
1	0	0	0	0	0	0	0	6
0	4099	0	0	39	10	0	0	0
0	7035.32	11282.32	3	18	0	0	0	6
1	94.7	32.24	1	13	15	0	2	3
0	0	0	0	0	2	0	0	0
1	8128	22888.32	5	6	0	0	0	6
0	2268	0	0	57	12	2	0	0
0	2399	0	0	74	0	0	0	0
0	999	0	0	58	6	2	0	0
0	6866	6866	1	9	11	3	0	1
0	1112.9	305.96	2	2	3	0	0	0
0	539	0	0	49	2	0	0	0
0	0	0	0	0	7	2	0	0
0	45	102.49	3	14	11	8	0	0
0	4214	1690	1	11	6	2	0	0
0	0	0	0	0	10	3	0	0
0	6998	6998	1	5	14	4	0	1
0	1659	0	0	110	14	0	0	0
0	0	0	0	0	2	1	0	2
0	168.42	201.25	3	12	0	0	0	0
0	10198	0	0	105	4	0	0	2
0	0	0	0	0	13	0	1	0
0	0	0	0	0	1	0	0	0
0	7079	129	1	6	22	2	0	0
0	569	0	0	87	0	0	0	0
0	1985	1306.63	1	6	1	1	1	0
0	2978	0	0	39	3	3	0	0
0	0	0	0	0	4	0	0	0
0	419	0	0	40	4	1	0	0
1	3788	3788	1	6	2	1	0	0
1	567	0	0	98	48	6	0	4
0	0	0	0	0	4	1	1	0
0	1947.85	1947.85	1	4	39	6	0	1
1	8128	15504	4	4	0	0	0	6
1	7056	27386.92	7	3	0	0	0	6
1	0	0	0	0	9	0	0	3
0	0	0	0	0	19	0	0	0
1	7056	19737.32	5	4	0	0	0	12
0	93.4	0	0	32	0	0	0	1
0	115	135.5	3	3	1	0	0	0
0	499	0	0	71	2	1	0	0
1	7056	30585.92	7	6	0	0	0	6
0	3088	411.46	1	22	1	0	0	0
0	3499	6.42	1	2	17	2	0	0
0	7035.32	11282.32	3	18	0	0	0	6
0	5599.01	0	0	35	13	1	0	0
0	0	0	0	0	12	2	0	0
0	2378	0	0	64	14	1	0	0
0	953	0	0	110	21	2	0	1
0	0	0	0	0	23	2	1	3
1	8756	27487.92	6	6	0	0	0	6
0	0	0	0	0	31	0	0	7
0	4459	0	0	31	15	0	0	0
0	7056	19487.32	5	6	0	0	0	6
0	0	0	0	0	5	2	2	0
0	0	0	0	0	52	9	0	2
0	0	0	0	0	1	0	0	0
1	97.46	32.7	1	8	1	0	0	0
0	0	0	0	0	11	3	0	0
0	7035.32	11282.32	3	18	0	0	0	6
1	5199	1999	1	12	0	0	0	0
1	2680	2263	2	8	3	1	0	0
0	1092	0	0	52	0	0	0	0
0	49	0	0	66	2	1	0	0
0	7035.32	11282.32	3	18	0	0	0	12
0	0	0	0	0	3	0	0	0
0	5399	5399	1	27	5	1	0	1
0	6147	0	0	53	9	1	1	1
0	0	0	0	0	5	2	0	0
0	19.8	0	0	108	4	1	1	0
0	8128	34115.92	7	4	0	0	0	6
0	0	0	0	0	0	0	0	0
0	1588	1588	1	7	2	0	0	0
0	0	0	0	0	2	2	0	0
0	0	0	0	0	122	9	1	0
1	0	0	0	0	2	1	0	0
0	11372	11372	1	4	10	1	0	2
0	0	0	0	0	2	0	0	0
0	0	0	0	0	2	0	0	0
0	3979	8246	3	9	4	1	0	0
0	0	0	0	0	102	7	0	5
0	3880	0	0	51	0	0	0	8
0	0	0	0	0	0	0	0	1
0	1998	1998	1	10	28	3	0	0
1	0	0	0	0	1	0	0	0
0	378	667	2	16	1	0	0	0
1	15705.7	4997.83	2	28	1	1	0	0
1	21857	23043	3	1	1	1	0	0
0	0	0	0	0	4	1	0	0
0	124	0	0	45	12	0	0	1
0	3168	3168	1	21	0	0	0	2
0	0	0	0	0	34	16	1	0
0	2568	0	0	111	48	12	0	4
0	0	0	0	0	30	19	0	0
0	269	0	0	104	14	4	0	12
0	0	0	0	0	13	9	0	0
0	3299	99	1	4	1	0	0	0
0	1849	1849	1	8	8	2	0	0
1	11297	0	0	35	32	5	0	0
0	0	0	0	0	36	1	0	0
0	3495.51	3495.51	1	15	1	1	0	0
0	4495	7429.99	11	3	45	7	1	11
0	8898	9556.1	3	1	13	2	0	2
1	2334.37	1887.77	1	8	34	7	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	46	0	2	1
0	139.8	0	0	40	9	0	0	0
0	0	0	0	0	23	4	0	2
0	154	0	0	109	8	2	0	0
0	0	0	0	0	6	1	0	0
0	4084	0	0	95	41	11	0	2
0	110	0	0	98	1	0	0	0
0	0	0	0	0	17	1	0	0
0	0	0	0	0	2	1	1	0
0	0	0	0	0	3	2	0	0
0	339	339	1	2	4	0	0	0
0	0	0	0	0	9	0	0	0
1	3809	0	0	63	118	9	1	2
0	0	0	0	0	5	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0
0	638	638	1	7	13	0	0	1
0	0	0	0	0	0	0	0	0
1	393	0	0	98	8	2	0	0
0	2973.27	456.8	1	9	10	3	0	0
0	0	0	0	0	8	1	0	0
0	1699	1699	1	26	1	0	0	0
0	0	0	0	0	1	0	4	0
0	7399	0	0	112	24	18	0	5
0	0	0	0	0	12	1	0	0
0	3080	5022.9	3	3	20	1	0	0
0	5498	5498	1	25	8	1	0	0
0	0	0	0	0	0	0	0	0
0	174	0	0	43	10	1	0	0
0	3348	51.12	2	5	1	0	0	0
0	14497	0	0	45	1	1	0	0
0	0	0	0	0	0	0	0	2
0	0	0	0	0	23	10	0	0
0	2796.65	2796.65	1	2	1	0	0	0
0	1688	2196.9	3	19	48	2	0	3
0	0	0	0	0	1	0	0	0
0	168	0	0	111	10	0	0	0
0	53	0	0	70	5	0	0	0
0	0	0	0	0	11	1	0	0
0	4599	3671.8	4	4	1	2	0	0
1	0	0	0	0	0	0	0	1
1	0	0	0	0	19	4	0	0
0	0	0	0	0	21	3	0	0
1	3225.01	0	0	112	0	0	0	6
0	1899	0	0	112	1	0	0	0
0	0	0	0	0	4	2	0	0
0	999	999	1	27	1	0	0	0
1	0	0	0	0	2	1	0	5
0	0	0	0	0	18	3	0	1
0	239	0	0	95	6	2	0	0
0	0	0	0	0	0	0	0	0
0	35.54	68.54	2	1	1	0	1	0
0	0	0	0	0	7	0	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	2	0	0	0
1	125	0	0	34	88	4	0	1
0	0	0	0	0	4	0	0	0
0	4978	0	0	99	1	0	0	3
0	0	0	0	0	4	1	0	0
0	2678	2678	1	28	3	0	0	0
0	1098	0	0	41	0	0	1	0
0	224	0	0	108	1	1	0	0
0	0	0	0	0	3	1	0	0
0	0	0	0	0	0	0	0	4
0	70	70	1	1	7	1	0	1
0	0	0	0	0	5	1	0	0
0	0	0	0	0	2	1	0	0
0	2193.2	3236.04	8	6	3	4	0	0
1	8878	6391	1	15	14	2	0	0
0	0	0	0	0	1	0	0	1
0	0	0	0	0	1	0	0	0
0	6288	0	0	100	72	8	0	0
0	2539	0	0	55	2	1	0	1
0	0	0	0	0	3	0	0	0
0	83.17	83.17	1	15	8	3	1	0
1	8128	13804	4	4	0	0	0	6
1	2298	2298	1	7	47	1	0	3
0	8128	16833	4	6	0	0	0	6
0	324.71	324.71	1	1	20	9	0	0
0	3499	0	0	98	6	0	0	0
0	3499	3598	2	2	1	1	0	1
1	0	0	0	0	9	2	0	2
0	2888	0	0	31	1	1	0	0
0	2799	2556.34	5	18	0	0	0	0
0	1937	0	0	39	1	0	0	0
0	7390	0	0	96	12	2	0	0
0	0	0	0	0	17	1	1	1
0	12793.53	17979.53	3	1	6	1	0	2
0	2598	0	0	103	15	2	0	0
0	0	0	0	0	21	1	0	0
0	2549	0	0	59	12	1	2	0
0	329	329	1	4	15	1	0	0
0	0	0	0	0	10	0	0	1
0	0	0	0	0	3	1	0	0
0	0	0	0	0	0	0	0	14
0	0	0	0	0	4	3	0	0
1	7587.2	8525.2	2	14	0	0	1	2
0	4380.72	298.61	4	3	1	0	0	0
0	189	0	0	43	32	10	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	2	0	0
0	0	0	0	0	2	2	0	0
0	4530	4094	1	1	37	1	0	12
1	0	0	0	0	6	0	1	0
0	3199	0	0	87	6	0	0	1
0	0	0	0	0	1	0	0	0
1	8128	14934	4	6	0	0	0	6
1	1698	1698	1	12	1	0	0	0
0	261.43	0	0	88	4	0	0	0
0	0	0	0	0	11	0	0	0
0	0	0	0	0	2	2	0	0
0	0	0	0	0	6	5	0	0
0	5477	12174	3	5	0	0	0	6
0	2999	2999	1	10	7	0	0	0
1	8128	14934	4	6	0	0	0	6
0	10194.01	937.81	1	4	6	2	0	0
1	8128	16833	4	6	0	0	0	12
0	989	989	1	6	20	1	1	0
1	8128	13484	4	4	0	0	0	6
0	6346	6346	1	6	0	0	0	0
1	8128	15504	4	4	0	0	0	6
1	8128	15254	4	6	0	0	0	12
0	8097.01	8097.01	1	1	14	2	0	1
0	2199	0	0	109	32	4	0	2
1	8128	18731	5	3	0	0	0	6
0	622.17	884.1	3	5	16	4	0	1
0	0	0	0	0	1	0	0	0
0	0	0	0	0	28	6	0	0
0	429.3	0	0	87	41	12	0	0
1	5997	18121	5	6	0	0	0	16
0	119	119	1	8	1	1	0	0
0	8440	0	0	49	19	2	0	0
1	944	944	1	6	34	9	0	0
0	7710	0	0	33	3	3	0	1
0	269	0	0	71	0	0	0	0
0	1158	208.7	2	24	2	0	0	0
0	0	0	0	0	6	0	0	0
1	1598	0	0	102	17	0	0	0
0	599	1177.9	7	7	11	3	0	0
0	993.9	0	0	112	1	0	0	0
0	1099	99	1	5	14	1	0	0
1	3799	3799	1	6	11	0	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	3
0	4279	0	0	50	0	0	0	0
1	42240.2	2510.89	3	15	11	0	0	0
1	1735.4	3353.4	3	10	17	4	0	0
1	2999	0	0	104	1	0	0	0
0	0	0	0	0	4	0	0	0
0	0	0	0	0	29	9	0	0
0	0	0	0	0	2	0	1	1
1	0	0	0	0	24	0	0	0
0	0	0	0	0	4	0	0	0
0	13628	83.24	2	8	7	1	0	0
0	56	56	1	21	8	0	0	1
0	4663.65	4663.65	1	1	12	2	0	6
0	3100	0	0	53	0	0	0	0
1	0	0	0	0	5	3	0	0
0	93.55	93.55	1	30	0	0	0	0
0	265	0	0	100	6	2	0	0
1	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
0	179	0	0	108	3	0	0	2
0	0	0	0	0	24	0	0	0
0	23745	23898	2	5	2	2	0	0
0	499	0	0	59	4	0	0	0
0	3080	0	0	57	7	1	0	0
0	10302.45	13859.45	4	4	18	3	0	3
0	0	0	0	0	41	1	0	1
0	0	0	0	0	13	2	1	0
1	2228	0	0	99	8	0	0	0
0	0	0	0	0	3	2	0	0
0	10500	0	0	38	0	0	0	0
0	7347	0	0	102	0	0	0	0
0	4496.09	4496.09	1	1	4	0	0	0
0	55	71.6	2	9	3	1	0	0
0	1899	82.86	3	16	0	0	0	0
0	0	0	0	0	23	4	0	1
0	0	0	0	0	25	4	0	4
0	102.6	0	0	68	3	1	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	0	0	0
0	0	0	0	0	9	1	0	0
1	7892.41	914.86	1	21	61	0	0	30
1	3999	3999	1	2	50	9	0	2
0	3490	0	0	54	0	0	0	0
1	85.6	0	0	50	1	0	0	6
1	6288	0	0	109	22	7	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	6	1	0	3
1	0	0	0	0	17	1	0	4
0	209	0	0	80	23	0	1	1
0	129	0	0	98	4	1	0	0
0	0	0	0	0	7	0	1	0
0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	0
0	2975	23.07	1	3	1	0	0	0
0	2829.1	2829.1	1	1	30	6	0	3
0	0	0	0	0	1	0	0	0
0	2907	5698	2	22	32	2	0	2
0	0	0	0	0	7	0	0	0
1	399	0	0	56	2	1	0	0
0	0	0	0	0	2	2	0	0
0	188	188	1	14	20	0	0	0
0	0	0	0	0	53	6	0	0
0	0	0	0	0	107	11	1	0
0	2439	2439	1	4	11	0	0	0
0	0	0	0	0	2	1	0	0
0	209.5	0	0	51	5	2	0	0
0	163.75	337.28	4	6	14	1	0	0
0	5380	0	0	111	2	0	0	0
0	0	0	0	0	15	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	0	0
0	3159	399	1	11	5	1	0	0
0	0	0	0	0	2	2	0	1
0	7230	4833.57	2	3	3	0	0	0
0	2299	2299	1	6	0	0	0	0
0	98.6	0	0	111	5	2	0	0
1	1045.24	0	0	31	3	1	0	0
0	7376	12373	4	6	0	0	0	6
0	0	0	0	0	8	0	1	0
0	799	799	1	1	1	1	0	0
0	119	0	0	106	46	11	0	10
1	8784.32	21307.32	5	5	0	0	0	8
0	6480	0	0	89	7	1	0	0
1	65	0	0	102	12	1	0	0
0	88.9	0	0	102	12	2	0	0
0	0	0	0	0	12	1	1	0
0	129	0	0	88	6	2	0	0
0	157.75	241.75	2	4	6	2	0	0
0	4598	0	0	106	1	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	4	1	0	0
0	1849	2775	2	1	18	7	0	23
0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	4	0	0
0	0	0	0	0	0	0	0	6
0	0	0	0	0	6	0	1	0
0	1299	1299	1	26	5	0	0	0
0	999	999	1	1	5	0	0	0
0	1597.96	0	0	33	5	0	0	0
0	88	88	1	7	3	0	0	0
1	0	0	0	0	4	0	0	1
0	4647	0	0	63	13	3	0	6
1	7056	13652	5	6	0	0	0	6
0	3148	0	0	103	6	0	2	0
0	2201.9	2201.9	1	11	71	1	0	11
0	1849	799	1	19	0	0	0	6
0	1196	1495.2	2	21	1	0	0	0
0	0	0	0	0	9	0	0	2
0	0	0	0	0	7	5	0	0
1	0	0	0	0	0	0	0	0
0	3499	2750	1	4	0	0	0	0
0	1315	376	2	5	24	2	0	0
0	655	0	0	100	42	1	0	5
0	247.8	330.35	5	1	2	0	0	0
1	3380	0	0	40	9	0	1	0
0	2898	0	0	34	0	0	0	1
0	123.52	267.32	3	9	3	2	0	0
0	1849	799	1	19	0	0	0	6
0	0	0	0	0	2	2	0	0
0	1849	0	0	99	0	0	0	6
0	8128	8927	2	12	0	0	0	6
0	9645	0	0	95	2	0	0	0
0	0	0	0	0	1	0	0	0
0	127.8	19.8	2	14	1	0	0	0
0	0	0	0	0	0	0	0	0
1	648	217.36	1	1	6	1	0	0
0	1998	0	0	98	1	0	0	0
0	143.9	0	0	41	0	0	0	0
0	5300	5732	3	4	1	1	0	0
0	148	0	0	42	17	3	0	0
0	149	0	0	101	1	1	0	0
1	0	0	0	0	115	9	3	2
0	799	0	0	36	1	0	0	0
0	0	0	0	0	1	0	0	0
0	948	948	1	4	0	0	0	0
0	3499	414.9	2	10	1	1	0	0
0	48.9	0	0	34	20	5	0	0
0	4288	4288	1	17	1	1	0	0
1	5999	5999	1	16	2	1	0	0
0	139	139	1	29	2	1	0	0
0	0	0	0	0	10	2	0	0
0	1799	0	0	93	0	0	0	0
0	0	0	0	0	8	2	0	0
0	0	0	0	0	21	2	0	2
1	68.5	0	0	104	3	0	0	12
0	283.6	9.9	1	12	1	0	0	0
0	799	0	0	105	0	0	0	0
0	0	0	0	0	2	0	0	0
0	25780	0	0	106	5	0	0	0
0	0	0	0	0	20	3	0	1
0	436	634	2	1	7	1	0	1
0	658	0	0	109	7	3	0	1
0	543	95	1	3	0	0	0	0
1	0	0	0	0	14	3	0	3
0	0	0	0	0	1	0	0	0
0	0	0	0	0	25	5	1	2
0	1099	0	0	69	2	0	0	0
0	0	0	0	0	78	11	4	0
0	249	0	0	109	38	5	0	0
0	338	0	0	67	4	2	0	0
0	5888	5589.17	1	2	0	0	0	0
1	0	0	0	0	2	0	0	0
0	736.1	0	0	42	2	0	0	0
0	0	0	0	0	11	5	0	0
0	10983.83	1248	1	9	10	0	0	0
1	0	0	0	0	27	6	0	3
0	3642	0	0	103	2	1	0	1
0	0	0	0	0	20	4	0	0
0	318	0	0	109	9	1	0	1
0	183	352	2	11	0	0	0	0
0	0	0	0	0	2	0	0	0
0	87.4	0	0	72	0	0	0	0
0	759	0	0	105	11	4	0	0
0	111	0	0	98	19	4	0	0
0	3103	0	0	51	0	0	0	0
0	13506	20705	2	16	1	0	0	0
0	0	0	0	0	2	0	0	0
1	2399	0	0	103	25	0	0	1
0	0	0	0	0	4	0	0	0
0	0	0	0	0	14	0	0	4
0	0	0	0	0	6	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	15	0	0	5
0	0	0	0	0	5	2	0	0
0	0	0	0	0	4	1	0	0
0	0	0	0	0	2	1	0	0
0	3862	230.55	2	15	0	0	0	0
0	0	0	0	0	3	0	0	0
0	993	0	0	46	0	0	0	0
1	4946	11948.91	4	3	1	1	0	0
0	0	0	0	0	7	0	0	0
0	0	0	0	0	3	0	0	0
0	7747	17682	6	3	1	0	0	0
0	17494	0	0	110	11	1	1	1
1	4459	8248.2	8	1	117	54	1	62
0	160	97.52	1	13	2	1	0	0
0	0	0	0	0	10	2	0	0
0	3621.18	156.35	1	18	1	1	0	0
0	0	0	0	0	4	4	0	0
0	0	0	0	0	1	0	0	0
1	1481	0	0	103	1	0	0	0
0	0	0	0	0	2	0	1	1
0	3358.66	1999.08	2	3	16	6	0	1
0	2407	2407	1	24	1	0	0	0
