label	diff_rgst	age	gender	bh_gender	purchase_power
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	13	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	10	37	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	13	29	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	13	NULL	NULL	NULL	NULL
1	8	33	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	12	35	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	13	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	4	NULL	NULL	NULL	NULL
0	9	32	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	0	36	NULL	NULL	NULL
1	0	24	NULL	NULL	NULL
1	8	25	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	6	NULL	NULL	NULL	NULL
0	5	25	NULL	NULL	NULL
1	0	22	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	0	NULL	NULL	NULL	NULL
1	5	32	NULL	NULL	NULL
0	11	34	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
1	2	48	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
1	4	NULL	NULL	NULL	NULL
0	1	35	NULL	NULL	NULL
0	7	47	F	A	2
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	25	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	N	N	1
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	11	27	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
1	2	44	M	N	2
0	11	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	M	N	4
0	NULL	NULL	NULL	NULL	NULL
0	4	42	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	30	M	N	3
0	NULL	NULL	NULL	NULL	NULL
0	4	34	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	28	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	10	49	NULL	NULL	NULL
0	11	26	NULL	NULL	NULL
0	11	33	M	N	1
0	9	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	1	22	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	20	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2	32	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	11	27	NULL	NULL	NULL
0	1	NULL	N	N	NULL
0	4	25	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
1	8	26	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	3	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	35	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	3	45	M	N	2
1	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	NULL	NULL	F	N	NULL
0	11	NULL	NULL	NULL	NULL
1	8	25	NULL	NULL	NULL
1	7	28	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	5	24	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	4	28	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	26	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	10	55	NULL	NULL	NULL
0	12	27	NULL	NULL	NULL
0	12	41	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	5	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	11	37	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	6	35	NULL	NULL	NULL
0	4	40	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	10	28	M	M	2
0	3	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	4	60	NULL	NULL	NULL
0	1	24	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	10	23	NULL	NULL	NULL
0	12	0	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	12	33	N	N	3
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	12	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	38	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
1	1	39	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
1	7	22	M	N	1
0	6	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	7	29	NULL	NULL	NULL
0	12	42	NULL	NULL	NULL
1	1	39	NULL	NULL	NULL
1	5	22	NULL	NULL	NULL
1	8	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	5	29	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	12	28	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
1	1	27	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	12	25	M	M	3
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	26	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2	40	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	3	35	F	N	1
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	9	NULL	NULL	NULL	NULL
1	2	26	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	5	30	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	4	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	10	22	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	12	35	NULL	NULL	NULL
0	1	25	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
1	1	22	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	1	34	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	11	30	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	6	27	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
1	8	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	9	36	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	36	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	10	26	NULL	NULL	NULL
1	1	27	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	12	56	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	10	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	10	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	28	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
1	2	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	11	23	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	9	38	M	N	4
0	8	28	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	30	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
1	2	NULL	NULL	NULL	NULL
0	6	37	NULL	NULL	NULL
0	11	29	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	29	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	59	NULL	NULL	NULL
1	11	25	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	12	38	NULL	NULL	NULL
0	3	27	NULL	NULL	NULL
0	11	25	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	2	43	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	11	33	N	N	2
0	11	NULL	NULL	NULL	NULL
1	3	36	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	26	NULL	NULL	NULL
0	11	27	F	N	1
0	4	NULL	NULL	NULL	NULL
1	11	31	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
1	1	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
1	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	12	36	NULL	NULL	NULL
1	1	35	NULL	NULL	NULL
1	8	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	4	37	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
1	5	23	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	28	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	11	32	NULL	NULL	NULL
0	6	33	NULL	NULL	NULL
0	6	29	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1	22	NULL	NULL	NULL
0	5	46	NULL	NULL	NULL
1	7	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	12	36	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
1	4	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	3	27	NULL	NULL	NULL
0	7	45	NULL	NULL	NULL
0	1	29	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	7	28	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	11	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	6	32	NULL	NULL	NULL
1	3	30	NULL	NULL	NULL
1	2	NULL	NULL	NULL	NULL
0	8	31	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	12	37	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	1	25	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	10	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	11	27	NULL	NULL	NULL
0	7	44	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	5	34	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	8	32	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	5	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	11	31	NULL	NULL	NULL
1	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	8	NULL	N	N	3
0	11	41	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	8	NULL	NULL	NULL	NULL
1	5	46	NULL	NULL	NULL
0	12	39	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
1	9	NULL	NULL	NULL	NULL
0	4	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	9	24	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	4	43	NULL	NULL	NULL
1	7	47	NULL	NULL	NULL
0	9	34	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	11	55	NULL	NULL	NULL
0	12	NULL	NULL	NULL	NULL
1	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	10	28	NULL	NULL	NULL
1	1	29	NULL	NULL	NULL
0	4	22	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	12	45	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	M	M	2
0	1	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	11	35	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	29	NULL	NULL	NULL
0	11	44	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2	54	M	N	3
0	1	31	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	24	NULL	NULL	NULL
1	3	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	37	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	3	27	NULL	NULL	NULL
0	12	28	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3	NULL	NULL	NULL	NULL
0	11	39	M	N	2
0	7	NULL	NULL	NULL	NULL
0	12	0	NULL	NULL	NULL
1	11	39	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	5	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
0	2	69	NULL	NULL	NULL
0	10	30	NULL	NULL	NULL
0	2	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
1	4	37	NULL	NULL	NULL
1	5	28	NULL	NULL	NULL
1	9	29	NULL	NULL	NULL
1	7	26	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	1	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	1	25	NULL	NULL	NULL
0	11	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	12	30	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	9	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	5	NULL	NULL	NULL	NULL
1	2	26	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
1	4	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
0	7	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	6	NULL	NULL	NULL	NULL
1	7	NULL	NULL	NULL	NULL
0	1	NULL	NULL	NULL	NULL
